,0,1,2,3
3460,-0.026033735,-1.01175,0.76247317,4.030964
3461,-0.1192118,-0.93127155,0.7573869,4.0072083
3462,-0.32088375,-0.73589504,0.75000924,3.9039369
3463,-0.5023239,-0.5261038,1.0537703,4.1112676
3464,-0.8521268,-0.20549259,0.72759664,3.639366
3465,-1.1274037,0.073836744,0.7169627,3.4913113
3466,-1.2824621,0.2333744,0.706035,3.4000547
3467,-1.3060029,0.2622972,0.7111225,3.386988
3468,-1.1751043,0.14285299,0.7216284,3.4528391
3469,-0.8752014,-0.15014976,0.73836046,3.6119487
3470,-0.5828309,-0.43593723,0.7442199,3.7567976
3471,-0.3504353,-0.6673762,0.7485789,3.8714359
3472,-0.17048207,-0.8516819,0.76230997,3.970125
3473,-0.10910473,-0.9236242,0.7562374,4.014222
3474,-0.16880521,-0.8747694,0.7574737,4.0008626
3475,-0.37183127,-0.6835477,0.7422054,3.9032257
3476,-0.61013085,-0.4462325,0.7376015,3.7855432
3477,-0.8204635,-0.23154098,0.7296612,3.670975
3478,-0.9941683,-0.05878797,0.71894723,3.5708172
3479,-1.0936027,0.045519978,0.71383595,3.5188339
3480,-22.209051,-113.96574,-14.524516,236.85591
3481,-0.5740282,-0.35571116,1.8800308,4.8253994
3482,-0.31952462,-0.6084969,1.8725164,5.0255766
3483,-0.06516094,-0.8616134,1.8919208,5.129711
3484,0.09927174,-1.0322158,1.8866928,5.2217474
3485,0.18896604,-1.1268573,1.8860878,5.2849197
3486,0.14379615,-1.0875347,1.8728706,5.25737
3487,-0.088330485,-0.8671903,1.8652167,5.1391087
3488,-0.321404,-0.62852556,1.8623497,4.9850917
3489,-0.55707616,-0.39392036,1.861429,4.836556
3490,-0.7989268,-0.14794508,1.8575263,4.6681247
3491,-0.8978015,-0.044261456,1.8613247,4.56801
3492,-0.89544314,-0.035876513,1.8683026,4.5407796
3493,-0.7517373,-0.16844386,1.8723536,4.5706496
3494,-0.44911185,-0.4592265,1.874142,4.70948
3495,-0.17308944,-0.72808707,1.8923428,4.8663273
3496,0.085264556,-0.99061006,1.8951913,5.0272717
3497,0.26175085,-1.171689,1.8875613,5.167619
3498,0.059781455,-1.0769293,0.76063734,3.86376
3499,-0.03241635,-0.9959083,0.74816245,3.8500717
3500,-0.24261983,-0.79194576,0.736857,3.7746089
3501,-0.47764823,-0.5633979,0.7227833,3.6703494
3502,-0.71174234,-0.3304369,0.70776147,3.5658584
3503,-0.92677015,-0.110949665,0.7013649,3.4648654
3504,-1.0521668,0.01921025,0.7002894,3.404959
3505,-1.0300118,0.0010236204,0.6982977,3.4188318
3506,-0.84956974,-0.18258628,0.7032129,3.525908
3507,-0.6098212,-0.42661938,0.7122895,3.655781
3508,-0.40386215,-0.6258003,0.7255433,3.7657645
3509,-0.27369878,-0.76056975,0.73366755,3.8495886
3510,-0.1730556,-0.8659582,0.74056745,3.9181917
3511,-0.222501,-0.8220985,0.73773277,3.898814
3512,-0.41236496,-0.6384745,0.7308449,3.8016307
3513,-0.65194327,-0.39989585,0.7244172,3.6886928
3514,-0.926946,-0.12606022,0.71652025,3.5574892
3515,-1.1832321,0.13437724,0.70844483,3.413823
3516,-1.3547938,0.31046277,0.698571,3.330053
3517,-1.403504,0.36964753,0.69811815,3.2927027
3518,-1.2971557,0.26929483,0.70859283,3.3466089
3519,-1.0246352,0.0034043193,0.7189091,3.4864113
3520,-0.7141331,-0.30027017,0.7343424,3.63499
3521,-0.47113279,-0.5367797,0.74343425,3.7595713
3522,-0.21570566,-0.79621214,0.75852484,3.9025795
3523,-0.09742559,-0.9246474,0.76009244,3.9812052
3524,-0.14815003,-0.8795243,0.75543404,3.966572
3525,-0.38147995,-0.65249854,0.7520233,3.8521655
3526,-0.6155039,-0.41972038,0.73703665,3.7263105
3527,-0.8373702,-0.19877014,0.7313436,3.622505
3528,-1.0440118,0.006895542,0.7227727,3.515957
3529,-1.1763129,0.14393353,0.7198399,3.4362195
3530,-1.1740998,0.14708322,0.72071534,3.4312432
3531,-1.0019481,-0.018912435,0.7268686,3.519294
3532,-0.7104368,-0.3036948,0.73974335,3.6634843
3533,-0.44510436,-0.56804675,0.74195915,3.7845132
3534,-0.25353414,-0.76546943,0.756518,3.9012454
3535,-0.13412857,-0.8881269,0.75679934,3.9676845
3536,-0.08669729,-0.9460482,0.7554283,4.0097795
3537,-0.27065712,-0.76830024,0.7487854,3.91564
3538,-0.5192117,-0.5259902,0.7482524,3.8039763
3539,-0.82459366,-0.22176859,0.7461463,3.6568935
3540,-1.1110547,0.06374386,0.7465634,3.5355632
3541,-1.3179706,0.2749034,0.7352555,3.412164
3542,-1.415126,0.376946,0.7335809,3.3722231
3543,-1.2996974,0.27282238,0.73824877,3.4247715
3544,-0.96512514,-0.0544717,0.7635532,3.601405
3545,-0.65718037,-0.35561916,0.7753387,3.7594726
3546,-0.3573527,-0.6540401,0.7860039,3.9194725
3547,-0.10790492,-0.91301453,0.7947827,4.060326
3548,0.03989523,-1.0708306,0.7975747,4.1541734
3549,0.0038109361,-1.0454807,0.7997907,4.152991
3550,-0.2544892,-0.79910487,0.7875096,4.032042
3551,-0.5304263,-0.5296822,0.78056103,3.9010704
3552,-0.7923421,-0.26886258,0.7749776,3.771211
3553,-1.0419405,-0.020724475,0.754065,3.6321366
3554,-1.2084572,0.15048984,0.75145125,3.5507534
3555,-1.1982023,0.14549482,0.7473804,3.5447347
3556,-1.0306005,-0.010470003,0.76117945,3.6241066
3557,-0.70501894,-0.3346641,0.76763266,3.792197
3558,-0.42376247,-0.61445147,0.7845784,3.9424064
3559,-0.18732622,-0.854992,0.7971105,4.081026
3560,0.008710707,-1.055587,0.80094856,4.177631
3561,0.07968297,-1.1424313,0.79449016,4.232793
3562,-0.12200738,-0.95291847,0.76489216,4.1580873
3563,-0.45042792,-0.7139222,0.744258,4.107771
3564,-0.84989625,-0.3305474,0.7275639,3.937838
3565,-1.1649392,-0.010674953,0.7165353,3.7672167
3566,-1.4211501,0.2551807,0.7145268,3.6226602
3567,-1.506418,0.3561212,0.716883,3.5495348
3568,-1.3981311,0.2644119,0.72549635,3.5816133
3569,-1.0925984,-0.028973192,0.7397364,3.7269158
3570,-0.71493864,-0.3941358,0.7587388,3.9040048
3571,-0.3702907,-0.7318037,0.7738175,4.0755935
3572,-0.07730169,-1.0287616,0.785186,4.2327805
3573,0.06936514,-1.180079,0.79225636,4.309118
3574,0.08265113,-1.2040069,0.79124,4.328203
3575,-0.83056,-0.96629804,0.6593671,5.295566
3576,-1.7905998,-1.942733,1.9379035,6.151178
3577,-1.4247632,-3.9280043,2.2510247,3.1957836
3578,-5.0621533,1.1361222,-2.5823278,5.605817
3579,-0.4745361,-2.5933943,5.20529,7.021807
3580,-1.3371739,-1.6446342,1.1172675,2.5751975
3581,-2.1555574,-0.34799832,-0.20573553,3.5646353
3582,-1.8263313,-0.64566,-0.06494936,3.8177364
3583,-1.2988307,0.7668837,-0.7960382,4.2754054
3584,-1.0275877,0.43886596,-0.77601117,4.5784545
3585,0.18081811,-1.2502458,0.705144,3.9268827
3586,0.17925212,-1.3093154,0.72282237,4.0570774
3587,-0.05723337,-1.1301179,0.7195025,4.0455313
3588,-0.6741418,-0.8195855,0.60581446,4.3542213
3589,-1.9361482,-1.2144759,1.932797,6.677617
3590,-2.3422198,-1.6292465,1.503856,5.1927238
3591,-1.8760124,-0.7470332,1.2525595,4.412295
3592,-1.6889366,0.08723183,0.21205744,3.6536021
3593,-2.3224533,1.0824757,-0.76849186,4.3121805
3594,-1.962667,0.7684194,-0.69809145,4.4901843
3595,-1.420614,-1.1010926,0.42620662,3.582099
3596,-0.844641,0.2225843,-0.39005098,4.0546365
3597,0.19110134,-1.1873083,0.6792937,3.7253077
3598,0.29294845,-1.3970969,0.6929386,3.9684598
3599,0.25776055,-1.427944,0.71967757,4.1090035
3600,-0.11456246,-1.1440616,0.7354895,4.153117
3601,-0.87200785,-2.1186037,1.2607877,4.0364957
3602,-2.1522818,-1.444031,2.3145437,7.486647
3603,-2.5945032,-1.7179155,2.2735922,7.089807
3604,-2.5691116,-0.94054335,1.8989017,6.7413554
3605,-2.3802683,-0.3336181,1.5956306,6.6624494
3606,-2.0835598,-0.5657899,1.6867962,6.79963
3607,-1.8128008,-0.7813961,1.8078699,7.2206407
3608,-0.93816954,0.5576202,1.0303967,7.345537
3609,-0.28693452,-0.6855145,0.09910318,4.2827916
3610,0.35184738,-1.5585046,0.75538343,4.1293817
3611,0.3703387,-1.6522155,0.7662993,4.3068614
3612,0.07637229,-1.4440377,0.7681208,4.342897
3613,-0.3342602,-1.0409696,0.7580263,4.197517
3614,-1.472229,-1.793987,1.7764261,5.6505895
3615,-2.1563578,-1.8633628,2.390568,6.783879
3616,-2.3376462,-1.6260719,2.235575,6.230207
3617,-2.1646667,-0.61577004,1.7519119,6.0920787
3618,-1.9412615,-0.40736383,1.6672907,6.101563
3619,-1.5913739,-0.7033381,1.7786739,6.4313726
3620,-1.3084397,0.56354016,0.92041,7.568393
3621,0.08893018,-1.1623456,0.6880627,3.5709848
3622,0.31544316,-1.4450667,0.7344892,3.8713717
3623,0.4183297,-1.616154,0.7478205,4.0943065
3624,171.0061,72.120186,335.78336,-357.0431
3625,-0.07122389,-1.2352514,0.7169589,4.0764217
3626,-0.44852692,-0.83342767,0.6823047,3.857341
3627,-0.035196878,-6.364833,4.3141193,-1.1006422
3628,-0.3553061,-5.5574417,3.8242133,-1.04284
3629,-1.7532431,0.04111436,0.40058854,4.156931
3630,-1.276478,0.21389303,0.60683006,3.1864665
3631,-1.0066962,0.00029829144,0.6751161,3.3270903
3632,-0.5813735,-0.40093008,0.7169799,3.5640786
3633,-0.17286268,-0.84401983,0.7600855,3.870067
3634,0.16146657,-1.2498848,0.7696528,4.1372266
3635,0.39317343,-1.5495327,0.7866536,4.367787
3636,0.38736436,-1.618289,0.7859681,4.4822125
3637,0.10165312,-1.4031031,0.7762278,4.4407945
3638,-0.34436786,-0.9697705,0.7578991,4.23905
3639,-0.7349712,-0.53792983,0.75498646,4.0098944
3640,-1.1074014,-0.10289878,0.75245315,3.7550476
3641,-1.4090583,0.2562001,0.7467916,3.5376208
3642,-1.4803069,0.39696488,0.76281434,3.4371393
3643,-1.2550259,0.22090954,0.77744097,3.5036452
3644,-0.82597643,-0.17386815,0.80344826,3.698758
3645,-0.40301493,-0.60696024,0.8232791,3.9517245
3646,-0.055882074,-1.008657,0.8691797,4.232862
3647,-2.6542635,-1.934933,0.4087048,10.516788
3648,-0.97523063,-1.7303476,0.77766496,7.321624
3649,0.9774333,-10.016946,7.136751,-1.9107344
3650,-0.09912596,-3.1471214,2.4175074,2.8562331
3651,0.101197086,-7.7622414,5.785933,-1.2455295
3652,-1.5025307,-0.34428877,0.553146,4.905406
3653,-1.8768963,0.086980075,0.62682664,4.722442
3654,-1.5424834,0.41943485,0.72328514,3.5144243
3655,-1.4763157,0.41810763,0.7495361,3.4747024
3656,-1.0962946,0.08480874,0.79057163,3.635813
3657,-0.6291397,-0.36408323,0.81229895,3.8583333
3658,-0.22167802,-0.8069462,0.82899314,4.1164374
3659,0.084493004,-1.1915522,0.8422348,4.3924384
3660,0.2639173,-1.4449213,0.84398454,4.5757847
3661,0.20262954,-1.4532123,0.8435849,4.6286826
3662,-0.1868312,-1.1191232,0.81782323,4.494448
3663,-0.60877514,-0.6884763,0.80011886,4.2700562
3664,-1.0082433,-0.23200971,0.79394203,3.991389
3665,-1.3929067,0.20943117,0.77604836,3.7153819
3666,-1.6341691,0.513923,0.7807264,3.522763
3667,-1.5769284,0.5251282,0.8006857,3.4845896
3668,-1.3693596,0.36670142,0.8145778,3.5419629
3669,-0.9110643,-0.05196339,0.8390726,3.7354457
3670,-0.45866594,-0.50757796,0.8570529,3.974827
3671,-0.109577574,-0.92459816,0.8613435,4.2343483
3672,0.12076988,-1.2340019,0.86442184,4.450069
3673,0.15372631,-1.3469653,0.8557713,4.5748186
3674,-0.08180944,-1.1659148,0.8452155,4.5143313
3675,-0.51233685,-0.7589616,0.8207145,4.3062215
3676,-0.8682099,-0.35662556,0.8076951,4.083883
3677,-1.2509003,0.07779935,0.80320126,3.8145797
3678,-1.5180674,0.39722812,0.7999572,3.6156504
3679,-1.6263686,0.574589,0.80388296,3.4856863
3680,-1.4486697,0.44561857,0.80774665,3.511877
3681,-1.0627007,0.10964316,0.830809,3.6558325
3682,-0.60199404,-0.34733307,0.8495719,3.8813267
3683,-0.23076728,-0.77568245,0.8563482,4.140028
3684,0.09839573,-1.1782238,0.85902864,4.3953934
3685,0.24694577,-1.4063663,0.8516632,4.5691524
3686,0.15847453,-1.398457,0.84151787,4.620485
3687,-0.21561089,-1.068816,0.82501215,4.481728
3688,-0.6244679,-0.65118504,0.8096215,4.25868
3689,-1.0334074,-0.1961466,0.79443353,3.9875796
3690,-1.3374765,0.17071465,0.79122645,3.7573879
3691,-1.5304942,0.42015088,0.7939584,3.5972233
3692,-1.4517348,0.40064812,0.807617,3.5651379
3693,-1.1836476,0.17128417,0.8224517,3.66595
3694,-0.75125694,-0.23244387,0.8390244,3.8531222
3695,-0.3511772,-0.65725523,0.85697997,4.095185
3696,-0.051534332,-1.0304158,0.858436,4.3353295
3697,0.13600704,-1.286511,0.8613062,4.516743
3698,0.096047245,-1.3268745,0.8549437,4.5876846
3699,-0.20291427,-1.0722842,0.83099383,4.477286
3700,-0.5917223,-0.68546265,0.8078164,4.2770257
3701,-0.9660966,-0.26467603,0.80111283,4.0235314
3702,-1.3013142,0.1329051,0.7860536,3.7669022
3703,-1.5907434,0.47999316,0.7897209,3.5501616
3704,-1.6186764,0.56651986,0.79013246,3.4686828
3705,-1.4807553,0.48980296,0.80586666,3.4764485
3706,-1.0979339,0.14626479,0.82900184,3.625612
3707,-0.65874606,-0.28000355,0.8540656,3.8450181
3708,-0.3246126,-0.66228503,0.86121666,4.084413
3709,-0.05079905,-1.0150905,0.8608177,4.3173566
3710,0.048181556,-1.1830432,0.8600147,4.453107
3711,-0.10457394,-1.1005893,0.84349036,4.4538693
3712,-0.46902326,-0.7647728,0.81740457,4.296756
3713,-0.8336035,-0.3698002,0.8069853,4.072068
3714,-1.1725533,0.015729368,0.80175114,3.83684
3715,-1.4585202,0.3554147,0.7956107,3.6215672
3716,-1.6112971,0.56634593,0.797895,3.4755018
3717,-1.4959047,0.5105056,0.81481147,3.478301
3718,-1.1948808,0.24822882,0.82750297,3.5855036
3719,-0.8092949,-0.121024966,0.84796387,3.7726157
3720,-0.4841043,-0.46622103,0.8548074,3.9541662
3721,-0.21922565,-0.79421765,0.8511089,4.158962
3722,-0.083032645,-0.99962014,0.83777994,4.29293
3723,-0.14218259,-1.01018,0.8321891,4.341742
3724,-0.47144783,-0.7197859,0.8200969,4.214574
3725,-0.80451536,-0.3616978,0.79960847,4.023275
3726,-1.1655283,0.04057905,0.79795545,3.7879767
3727,-1.4505608,0.38467756,0.7908667,3.572472
3728,-1.6480126,0.6400911,0.7948397,3.392564
3729,-1.6190431,0.6701247,0.80289155,3.3456137
3730,-1.381954,0.482317,0.8180079,3.418208
3731,-0.98208046,0.11124337,0.845563,3.5935872
3732,-0.6145518,-0.26525438,0.8592395,3.7953255
3733,-0.29618707,-0.64621186,0.86654884,4.0434804
3734,-0.057873107,-0.9691787,0.85861355,4.2590485
3735,0.0067708134,-1.1045027,0.8585031,4.3837447
3736,-0.1509544,-1.0117593,0.84078556,4.3812313
3737,-0.48895565,-0.70746815,0.822064,4.2436566
3738,-0.8122075,-0.35362864,0.81335884,4.0402784
3739,-1.0778967,-0.046375513,0.8086087,3.854346
3740,-1.3188443,0.24315092,0.8035519,3.6684031
3741,-1.3970819,0.3745423,0.8081441,3.5668888
3742,-1.2767949,0.30299443,0.82018673,3.5738542
3743,-0.9672263,0.025455892,0.83984584,3.7034183
3744,-0.64833254,-0.2864387,0.8591364,3.8669164
3745,-0.38485643,-0.5968416,0.86301094,4.057825
3746,-0.18999615,-0.84987164,0.85533756,4.225942
3747,0.00020920625,-1.0485194,0.78872615,4.1729746
3748,-0.14461368,-0.9273665,0.82243615,4.173404
3749,-0.44859767,-0.6449144,0.78158796,4.0833354
3750,-0.7516476,-0.34939417,0.77666754,3.9219835
3751,-1.0585423,-0.043140262,0.7802804,3.7784843
3752,-1.3314072,0.22842687,0.767192,3.6431947
3753,-1.5103102,0.4130923,0.7461078,3.533209
3754,-1.5182767,0.42665514,0.7571212,3.5333612
3755,-1.3115598,0.22640751,0.77175903,3.6390188
3756,-0.9690499,-0.10899189,0.792029,3.8146937
3757,-0.6278939,-0.44854596,0.80440825,3.9960034
3758,-0.35040364,-0.7247258,0.8159177,4.1390815
3759,-0.1622096,-0.92808825,0.8213722,4.2544694
3760,-0.103904344,-1.0021751,0.82143945,4.3028846
3761,-0.29947326,-0.82358676,0.81097656,4.2203984
3762,-0.6099756,-0.5199121,0.79554343,4.07182
3763,-0.84399956,-0.28713405,0.7805568,3.9459646
3764,-1.1133726,-0.013680786,0.7701677,3.800954
3765,-1.3165224,0.19387107,0.76429623,3.6846855
3766,-1.3451082,0.22766508,0.76212347,3.669233
3767,-1.2567465,0.15043461,0.7691267,3.6971548
3768,-1.0124675,-0.0873386,0.78004235,3.8169916
3769,-0.7097327,-0.38836214,0.80315906,3.983464
3770,-0.45391214,-0.6446703,0.80883557,4.122234
3771,-0.23853445,-0.8642332,0.8240358,4.2391877
3772,-0.44951144,-2.489245,1.5893452,4.1114173
3773,-1.9112327,-1.3021376,0.2831547,7.6716537
3774,-0.97565794,-0.7658046,0.55227923,5.0370803
3775,-1.1865598,-0.5611044,0.4896014,4.8705134
3776,-1.4350467,-0.3109311,0.42762694,4.68132
3777,-1.2283123,0.10199353,0.63540035,3.580016
3778,-1.3249695,0.20442845,0.6503714,3.5332596
3779,-1.3017873,0.18727143,0.6732369,3.55985
3780,-1.0989962,-0.008514792,0.70706135,3.6896417
3781,-0.81879795,-0.2763853,0.7343523,3.821451
3782,-0.5211081,-0.5725376,0.7502088,3.9855373
3783,-0.25977695,-0.8378461,0.76554435,4.1315894
3784,-0.11497358,-0.99238867,0.780543,4.228864
3785,-0.09201733,-1.0258005,0.7852077,4.2581244
3786,-0.2698742,-0.86484057,0.7754796,4.184771
3787,-0.51407784,-0.6216492,0.7706308,4.064044
3788,-0.7384317,-0.39835498,0.7613253,3.948364
3789,-0.9450732,-0.19268915,0.7527545,3.8418162
3790,-1.3947556,0.1935445,0.87856644,4.003304
3791,-1.3873954,0.30397016,0.8961138,3.8725169
3792,-1.2988974,0.32322758,0.92778987,3.8007734
3793,-1.0337658,0.11821455,0.9456369,3.8755925
3794,-0.3734081,-0.44467697,0.80523306,3.7038422
3795,-0.15168005,-0.7136882,0.79855436,3.8788443
3796,-0.0022084177,-0.9001928,0.7904786,3.982955
3797,-0.43690577,-2.5069838,1.6046786,4.2615023
3798,-0.09327627,-0.8796986,0.7553927,3.9947705
3799,-0.31141764,-0.68343335,0.76433015,3.9275172
3800,-0.58004814,-0.43748075,0.7500533,3.8134766
3801,-0.8188482,-0.21092638,0.7245118,3.6816125
3802,-1.0324035,-0.009215772,0.71057737,3.5731423
3803,-1.1312191,0.08392176,0.71097517,3.5334973
3804,-1.1275282,0.07489595,0.71034455,3.5415177
3805,-0.9596575,-0.09216374,0.720849,3.617267
3806,-0.6965329,-0.3540641,0.72822094,3.763746
3807,-0.45668003,-0.59813666,0.7373855,3.8935354
3808,-0.26029342,-0.79880726,0.7500273,4.006101
3809,-0.13852161,-0.9253564,0.7542943,4.075006
3810,-0.10410697,-0.9704449,0.75064504,4.0943933
3811,-0.19025546,-0.8900646,0.7445173,4.0614944
3812,-0.38823646,-0.70371413,0.7365091,3.9662437
3813,-0.5889741,-0.50392437,0.72818315,3.86274
3814,-0.74469244,-0.3542937,0.7209407,3.7885666
3815,-0.86867744,-0.23089421,0.71579814,3.724638
3816,-0.89827305,-0.20693171,0.7085068,3.710307
3817,-0.831075,-0.26847845,0.72910327,3.7499623
3818,-0.6328941,-0.46040776,0.7227686,3.8296394
3819,-0.38455692,-0.70880663,0.7263669,3.9548352
3820,-2.392781,0.5908628,1.6213632,5.9718843
3821,-1.0647981,-0.37915927,1.1206952,4.9981256
3822,-0.066325285,-1.0889335,0.7328198,4.2068124
3823,-0.15341729,-1.0191336,0.73088175,4.18751
3824,-0.36923745,-0.80338925,0.71630126,4.0741076
3825,-0.58707124,-0.58770823,0.717757,3.9697876
3826,-0.825599,-0.3433558,0.70896757,3.8426473
3827,-0.9863531,-0.17802069,0.6979709,3.748179
3828,-1.0771959,-0.08284554,0.6891212,3.6909955
3829,-1.0256673,-0.12282601,0.7004622,3.7041519
3830,-0.88766116,-0.2548281,0.7069701,3.7691927
3831,-0.6317823,-0.50427496,0.71819955,3.8952856
3832,-0.35991263,-0.76923895,0.7357069,4.034262
3833,-0.15327084,-0.9749048,0.74427783,4.1408095
3834,-0.019691115,-1.1132061,0.7490345,4.2158027
3835,0.03713631,-1.1751175,0.75060785,4.251221
3836,-0.081019886,-1.0630124,0.73964334,4.191227
3837,-0.3038205,-0.84647536,0.73489857,4.0876536
3838,-0.46322978,-0.6878191,0.72828674,4.0054593
3839,-0.6493799,-0.50914365,0.7113093,3.918148
3840,-0.8089809,-0.35726592,0.70004404,3.8508146
3841,-0.83682245,-0.32711467,0.6987257,3.8203657
3842,-0.75589,-0.4025026,0.7059573,3.8672585
3843,-0.54665583,-0.6052186,0.7072155,3.952282
3844,-0.3162527,-0.82915384,0.72286814,4.0487523
3845,-0.12028573,-1.029566,0.72667086,4.166721
3846,0.02638104,-1.1808834,0.7337413,4.2430587
3847,0.10313358,-1.2572737,0.73692477,4.2826333
3848,-0.021511292,-1.1437812,0.73546743,4.235788
3849,-0.21358837,-0.9633065,0.727704,4.143581
3850,-0.41218805,-0.7657854,0.7141866,4.0359907
3851,-0.6378206,-0.5412275,0.7030573,3.925055
3852,-0.81580114,-0.36393753,0.70272607,3.8330703
3853,-0.92113954,-0.25375342,0.69736993,3.7780426
3854,-0.86451125,-0.30475274,0.7022732,3.7957196
3855,-0.6746474,-0.48837686,0.70916104,3.892903
3856,-0.42446426,-0.7320262,0.72032166,4.015784
3857,-0.19420658,-0.96119654,0.729872,4.1345086
3858,-0.017160391,-1.1429,0.7311516,4.226725
3859,0.10247364,-1.2671804,0.7406099,4.2997165
3860,0.0871736,-1.2573142,0.7374208,4.303349
3861,-0.028150653,-1.1532302,0.7328409,4.2507167
3862,-0.22647618,-0.9612026,0.7220603,4.159978
3863,-0.44364706,-0.7450479,0.7148236,4.0425973
3864,-0.6561927,-0.53350604,0.70600784,3.9330056
3865,-0.79944295,-0.38572067,0.69557,3.8478374
3866,-0.8419047,-0.33808875,0.6981342,3.8090184
3867,-0.76208,-0.4123343,0.69517785,3.8442752
3868,-0.5557127,-0.61250633,0.7010119,3.9339716
3869,-0.35248768,-0.8146401,0.7129503,4.0493503
3870,-0.16142032,-1.004946,0.71559507,4.1426787
3871,-0.012540435,-1.1531136,0.7235409,4.21404
3872,-0.0029453994,-1.1680155,0.72315514,4.2251043
3873,-0.07437874,-1.1019905,0.7299688,4.2047668
3874,-0.28699967,-0.89586645,0.7150861,4.096065
3875,-0.4931319,-0.6911302,0.6906961,3.9742143
3876,-0.7179951,-0.46690643,0.6972097,3.8738372
3877,-0.89632,-0.2839398,0.6941064,3.7863648
3878,-0.98360187,-0.19706082,0.69225705,3.735957
3879,-0.97455037,-0.1953741,0.6924291,3.7337933
3880,-0.812928,-0.35088095,0.6999164,3.8110108
3881,-0.58045703,-0.57690173,0.71034235,3.9247591
3882,-0.3396698,-0.8165611,0.71855855,4.054317
3883,-0.1389322,-1.0163507,0.7268846,4.15782
3884,0.02424326,-1.1786149,0.7389326,4.2471447
3885,0.0033836304,-1.1685491,0.7382708,4.24322
3886,-0.15951751,-1.0117788,0.7289597,4.1707473
3887,-0.37206325,-0.8002368,0.7201439,4.061155
3888,-0.59641695,-0.57694244,0.71083844,3.9454746
3889,-0.8207708,-0.3536482,0.70153284,3.8297944
3890,-0.9576972,-0.21199769,0.700179,3.7422678
3891,-0.99004936,-0.17459604,0.6925699,3.7196841
3892,-0.8815634,-0.27721736,0.6978534,3.769504
3893,-0.6384932,-0.5139098,0.7069804,3.8727214
3894,-0.4144837,-0.7315275,0.7135138,3.9929144
3895,-0.25969967,-0.8855713,0.7217045,4.0673194
3896,-0.09480614,-1.0498455,0.71972215,4.1579604
3897,-0.044741996,-1.1048756,0.7280658,4.189677
3898,-0.1575787,-1.0031354,0.7270983,4.1489196
3899,-0.36635828,-0.795201,0.7237188,4.046458
3900,-0.6180944,-0.5447944,0.7079975,3.9114702
3901,-0.8660644,-0.29799542,0.6977125,3.783613
3902,-1.0785347,-0.081035286,0.69496375,3.673131
3903,-1.1745524,0.019740611,0.68648475,3.6123166
3904,-1.1192031,-0.029995203,0.6895643,3.6347384
3905,-0.88673216,-0.256016,0.6999901,3.7484868
3906,-0.61883694,-0.51729375,0.7118854,3.8805006
3907,-0.3686539,-0.76094323,0.7230459,4.0033813
3908,-0.1915325,-0.93722814,0.7303923,4.094708
3909,-0.034336336,-1.0990343,0.7361286,4.181878
3910,-0.06016565,-1.0786791,0.7342736,4.1746774
3911,-0.24540412,-0.8996678,0.72580665,4.085283
3912,-0.4992782,-0.6469926,0.7152768,3.9543817
3913,-2.6976209,1.2239997,1.6179824,5.35125
3914,-0.8572477,-0.07126796,0.73256224,3.5189939
3915,-1.0174675,0.066645175,0.7175018,3.455663
3916,-1.9708595,0.74276334,1.1072426,4.255898
3917,-1.3189702,0.47986153,1.0015781,3.7656987
3918,-0.45993152,-0.21020931,0.7725915,3.409253
3919,-0.2416665,-0.5023671,0.772443,3.6020334
3920,-0.06741113,-0.7345343,0.7763296,3.7643616
3921,0.09783398,-0.94731086,0.77084976,3.899433
3922,0.050298505,-0.95311004,0.77511024,3.9570663
3923,-0.077445574,-0.8689286,0.7582619,3.9349496
3924,-0.36231035,-0.61752295,0.74174416,3.824773
3925,-0.6132288,-0.3891989,0.728202,3.719865
3926,-0.8796461,-0.14009655,0.7148006,3.6008484
3927,-1.0835311,0.052130222,0.70654744,3.5025527
3928,-1.1662631,0.12897842,0.6970522,3.4608233
3929,-1.0799156,0.03768626,0.6998499,3.511463
3930,-0.8214163,-0.21960157,0.7088008,3.6501534
3931,-0.5212444,-0.5236991,0.7222381,3.8056405
3932,-0.25777537,-0.7912763,0.73238224,3.9476068
3933,-0.014231628,-1.0443745,0.7409162,4.0854163
3934,0.08043208,-1.1493051,0.7415043,4.151865
3935,0.016030902,-1.1012559,0.7382528,4.131607
3936,-0.26716402,-0.8301119,0.7231685,4.003226
3937,-0.5371972,-0.56656575,0.71646464,3.8752987
3938,-0.80381364,-0.30655146,0.7063933,3.7385404
3939,-1.0213289,-0.084720135,0.6963843,3.6256726
3940,-1.1474516,0.040947825,0.6964332,3.56583
3941,-2.368085,0.9280434,1.2163662,4.600213
3942,-0.8287713,-0.17438334,0.73159283,3.613701
3943,-0.54183143,-0.47070038,0.73661435,3.7900984
3944,-0.28392208,-0.7380782,0.7492858,3.9245079
3945,-0.07494367,-0.9569244,0.7493352,4.0447097
3946,0.022202307,-1.0697999,0.7475041,4.10256
3947,0.026092345,-1.0897381,0.74354345,4.1283216
3948,-0.21457103,-0.86640877,0.7259303,4.017395
3949,-0.503525,-0.58415335,0.71670324,3.863716
3950,-0.7714203,-0.32287556,0.70480806,3.731702
3951,-1.0511235,-0.049845427,0.69242305,3.5936
3952,-1.2142236,0.11783682,0.68644184,3.5033853
3953,-1.2440183,0.15271144,0.68248063,3.4713132
3954,-1.0764918,-0.008671522,0.6902128,3.551575
3955,-0.7539072,-0.32959208,0.70887274,3.7230933
